@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE CG_min NUMERIC

@DATA
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.0003,0.4261,1.6815,0,0.3258,1189880,0,0.9834,0,0,0,0,506547,1.9062,0.9918,0.288,1.7825,0.6972,0.0005,0.0734,0.0005,0.5,8847935,2.174,0.0006,0.0573,0.9938,0.0026,0.0355,0.999,0.1793,?
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.1519,0.2959,1.9147,0.0042,0.1777,4.1872,0.0039,0.7047,0,0.0067,0.0067,0.005,404,0.4925,0.7378,0.4109,2.8547,0.7071,0.0129,0.088,0.019,0.1168,3634,0.5809,0.0526,0.1112,1,0.0248,0.0284,1,0.5787,0
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.6857,0.5229,0.3614,0.0026,0.0021,18.386,0.0013,0.6934,0.0016,0.0046,0.0046,0.0035,576,0.0058,0.6934,0,0.7668,0.086,0.0035,0,0.0046,0,67872,0.2364,0.0026,0.0085,0.5333,0.0417,0,0.704,0.6749,?
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0.6863,0.5255,0,0.0031,0.0016,131.189,0.0014,0.6916,0.003,0.0031,0.0031,0.0024,841,0.0043,0.6916,0,0.6689,0.0741,0.0031,0,0.0031,0,120147,0.0043,0.0018,0.007,0.5297,0.0345,0,0.6957,0.6739,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0,0.1952,2.3887,0.0002,0.2397,247.638,0.0001,0.1584,0,0.0005,0.0005,0.0003,7780,1.6275,0.5279,1.5701,2.5827,1.4523,0.0022,0.2402,0.006,0.2404,42585,1.7789,0.008,0.1827,0.875,0.004,0.0997,0.9779,1.3838,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0,0.1746,2.94,0.0001,0.1539,1019.94,0,0.6214,0,0.0002,0.0002,0.0001,17356,1.4442,0.7524,4.6465,3.0719,1.3593,0.0055,0.1492,0.0101,0.4587,125963,1.7699,0.0066,0.1378,0.9677,0.0021,0.0801,1,1.6029,?
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0,0.2341,3.8206,0.0002,0.2312,1116.4,0,0.7862,0,0.0003,0.0003,0.0001,15536,2.9581,0.9087,6.3731,4.0877,1.7667,0.0092,0.0892,0.0095,0.3243,194132,4.0643,0.0072,0.08,0.9216,0.0028,0.0291,0.9998,1.8884,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,0.0003,0.4264,1.6503,0,0.3261,1953510,0,0.9835,0,0,0,0,587927,1.9081,0.9919,0.2482,1.7385,0.6925,0.0004,0.0731,0.0004,0.5,10311015,2.1752,0.0005,0.057,0.9938,0.0023,0.0353,0.999,0.1785,?
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0,0.1091,2.1336,0,0.1515,2380.83,0,0.3059,0,0.0001,0.0001,0,42608,2.9341,0.523,3.8528,2.5911,2.8496,0.0048,0.1219,0.0104,0.4996,212741,2.9475,0.0079,0.2003,0.9365,0.0015,0.0576,0.9997,1.3418,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,0,0.2247,2.9245,0,0.1477,11354,0,0.7735,0,0,0,0,121213,0.7491,0.8816,0.8559,3.0313,0.6588,0.0001,0.0444,0.0001,0.0822,835606,0.8584,0.0001,0.1451,0.84,0.0001,0.0183,1,1.0813,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,0,0.1798,2.3252,0.0001,0.1504,946.64,0.0001,0.8533,0,0.0002,0.0002,0.0001,13726,0.7957,0.9016,1.2951,2.4407,0.7599,0.0016,0.0555,0.0019,0.1715,56930,0.9376,0.0022,0.2411,0.7778,0.0024,0.0329,0.9718,0.9765,0.0001
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,0,0.247,3.0708,0,0.1596,12267.5,0,0.6486,0,0,0,0,89502,0.5351,0.8112,1.9615,2.793,0.517,0.0001,0.0317,0.0001,0.2021,540614,0.515,0.0001,0.1656,0.8095,0.0001,0.0149,0.9498,1.0211,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898,0,0.1493,41184.5,0,0.7734,0,0,0,0,101783,0.7099,0.8723,0.9581,2.9663,0.6264,0.0001,0.0516,0.0001,0.095,656617,0.8463,0.0001,0.155,0.7895,0.0001,0.0199,1,1.0802,?
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1337.83,0,0.1194,0,0.0002,0.0002,0.0001,17506,1.402,0.3617,1.9922,1.9164,2.6617,0.0177,0.047,0.0205,0.2371,98030,2.2324,0.0162,0.1786,0.625,0.0009,0.0307,0.9893,1.0929,?
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574,131383,0,0.9116,0,0,0,0,447289,18.3064,0.9751,2.2681,1.3348,5.2702,0.014,0.2967,0.014,0.5,2172391,23.6939,0.0097,0.2059,0.9994,0.0002,0.1138,0.9998,1.2359,?
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,0,0.149,2.5823,0.0006,0.1272,67.7307,0.0013,0.8832,0.0001,0.0015,0.0015,0.001,2100,1.5342,0.914,0.1543,2.7545,0.5487,0.007,0.0257,0.016,0.0951,14229,1.6205,0.0097,0.1476,0.7037,0.0114,0.0176,0.9771,0.9648,0.0006
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,0,0.157,2.5396,0.0002,0.1824,390.802,0.0001,0.2953,0,0.0005,0.0005,0.0003,6588,1.216,0.4885,2.5968,2.6499,1.4145,0.0023,0.1134,0.0052,0.3944,35182,0.9647,0.0059,0.1873,0.7895,0.0055,0.0524,0.984,1.5097,0.0001
SAT_RACE2008/marijn-philips.cnf,1,0.0002,0.068,1.8379,0.0019,0.0898,42.7814,0.0015,0.2595,0.0006,0.0041,0.0041,0.0027,752,0.4048,0.3335,3.8418,2.3881,0.6354,0.0122,0.0646,0.014,0.3251,3367,0.9313,0.0104,0.2233,0.5,0.0306,0.0488,0.8785,1.0154,0.0018
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0,0.2324,3.4396,0,0.2054,9674.33,0,0.626,0,0,0,0,87587,0.9595,0.8409,1.072,3.4781,0.7488,0.0002,0.1211,0.0003,0.3217,676058,1.0149,0.0002,0.1296,0.907,0.0002,0.0401,0.9866,1.3418,?
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,0,0.2259,3.3433,0,0.207,9954,0,0.7588,0,0.0001,0.0001,0,83445,3.4882,1,6.7635,3.3602,3.6876,0.0015,0.3982,0.0045,0.5,568864,2.7082,0.0062,0.1467,0.9951,0.011,0.1945,1,1.757,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0,0.1879,2.9736,0.0001,0.1583,843.115,0.0001,0.6115,0,0.0003,0.0003,0.0002,12806,1.2239,0.7349,4.8954,3.1946,1.1611,0.0018,0.1495,0.0043,0.4595,95236,1.4553,0.0032,0.1345,0.9699,0.0021,0.0785,1,1.699,?
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.6858,0.524,0.0313,0.0039,0.0019,61.0472,0.0011,0.6923,0.0037,0.0039,0.0039,0.003,676,0.0051,0.6923,0,0.7265,0.0834,0.0039,0,0.0039,0,86424,0.0052,0.0022,0.0078,0.5337,0.0385,0,0.7018,0.6744,?
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0,0.1909,2.7473,0,0.1615,7349,0,0.5688,0,0,0,0,85468,0.7737,0.8355,0.8148,2.7001,0.7729,0.0001,0.0406,0.0002,0.0935,439653,0.8663,0.0002,0.1944,0.75,0.0001,0.0197,0.9945,1.0473,0
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383,1921.69,0,0.0043,0,0.0002,0.0002,0.0001,20559,0.5122,0.0608,1.4356,2.5579,0.5197,0.0002,0.0447,0.0005,0.2106,120270,0.5011,0.0002,0.1709,0.4,0.0002,0.0308,0.7552,0.9171,0
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0,0.3863,3.8171,0,0.2074,7438,0,0.9929,0,0,0,0,93887,8.1967,0.9982,0.0297,3.5731,0.7383,0.0124,0.0607,0.0247,0.5,1395303,6.4741,0.0167,0.0673,1,0.0145,0.0301,1,0.8152,?
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,0.0001,0.0504,1.4576,0.0005,0.0912,307.406,0.0002,0.1159,0,0.0008,0.0008,0.0005,4011,0.7184,0.384,2.8866,1.9292,1.34,0.0147,0.053,0.0201,0.2819,22217,1.0638,0.0139,0.1805,0.7333,0.007,0.0385,0.9999,1.1274,0.0003
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0,0.4033,4.2559,0.0003,0.3112,965.714,0,0.8566,0,0.0005,0.0005,0.0002,11671,1.8967,0.9516,12.0039,5.719,1.6996,0.0053,0.4538,0.0056,0.5,481437,2.5695,0.0044,0.0242,0.9909,0.0506,0.1511,1,1.6192,?
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,308.679,0.0001,0.8718,0,0.0006,0.0006,0.0004,5106,2.2027,0.9416,0.3709,3.9501,1.5913,0.0102,0.0692,0.0222,0.2146,63162,1.8082,0.0199,0.0808,0.8841,0.0092,0.0181,0.9993,1.1497,?
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0,0.4314,3.997,0.0001,0.3097,1492.67,0,0.9916,0,0.0002,0.0002,0.0001,17101,2.6266,0.9998,0.5503,4.7182,1.7735,0.0028,0.4154,0.0118,0.5,514785,2.0275,0.008,0.0332,0.9552,0.0089,0.1218,1,0.6464,?
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235,0,0.2697,1721100,0,0.9987,0,0,0,0,483133,13.3742,1,0.0779,4.3568,1.3038,0.0083,0.2406,0.0165,0.5,13294664,9.189,0.0089,0.0363,1,0.0138,0.057,1,0.9332,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.0001,0.426,1.7403,0,0.3259,478087,0,0.9835,0,0,0,0,360990,1.9194,0.9918,0.4312,1.9108,0.7146,0.0007,0.0736,0.0007,0.5,6342632,2.1869,0.0009,0.0569,0.9941,0.0039,0.0355,0.9998,0.1789,?
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427,0.0001,0.1541,694.5,0,0.6128,0,0.0002,0.0002,0.0001,16584,1.3375,0.7352,4.7941,3.1481,1.2906,0.0026,0.1489,0.007,0.4419,123658,1.5902,0.0071,0.1341,0.9658,0.002,0.0795,1,1.6396,?
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722,2240,0,0.9967,0,0.0001,0.0001,0.0001,21173,2.8108,1,0.1531,4.8616,2.1164,0.0075,0.3483,0.016,0.5,700461,2.2581,0.0124,0.0302,0.9716,0.0076,0.0821,1,0.7001,?
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278,1308120,0,1,0,0,0,0,420833,5.0609,1,0.354,3.5571,3.701,0.0017,0.1667,0.0034,0.5,8244707,4.3539,0.005,0.051,0.9672,0.0004,0.0418,1,0.7485,?
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0,0.2093,3.2477,0,0.1635,5302.67,0,0.5813,0,0,0,0,76755,1.3111,0.8414,1.1505,3.1956,0.9339,0.0003,0.1254,0.0007,0.2649,492233,1.1895,0.0005,0.1559,0.9111,0.0002,0.0447,0.9909,1.5008,?
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0,0.1398,2.5977,0.0001,0.1587,454.667,0,0.4698,0,0.0003,0.0003,0.0002,10727,1.637,0.718,3.2348,2.9294,1.0383,0.0014,0.2318,0.013,0.7685,57428,1.0609,0.0037,0.1868,1,0.0068,0.0833,1,1.6593,?
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0,0.6241,0.6838,0,0.2132,1182,0,0.1527,0,0.0002,0.0002,0.0001,28777,4.1706,0.1529,3.0806,1.0825,4.041,0.0028,0.2878,0.0222,1,166084,5.3096,0.0167,0.1733,1,0.0003,0.2814,1,0.757,?
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0,0.2344,2.869,0,0.1456,3614.67,0,0.6919,0,0,0,0,65344,0.7174,0.8423,1.0083,2.8899,0.6499,0.0001,0.0547,0.0002,0.0909,397606,0.8655,0.0002,0.1643,0.75,0.0002,0.0195,0.972,1.076,0
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278,1422580,0,1,0,0,0,0,420833,5.0609,1,0.354,3.5571,3.701,0.0017,0.1667,0.0034,0.5,8244707,4.3539,0.005,0.051,0.9672,0.0004,0.0418,1,0.7485,?
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017,21.6514,0.0015,0.6918,0.0033,0.0033,0.0033,0.0026,784,0.0045,0.6918,0,0.6849,0.0751,0.0033,0,0.0033,0,108080,0.0045,0.0019,0.0073,0.5294,0.0357,0,0.696,0.674,?
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0,4,0.0752,0.8452,0.007,0.014,0.014,0.0077,260,0,0.8452,0.1,0,0,0.007,0.2033,0.014,0.2033,1716,0,0.0752,0.1515,0,0.0769,0.2033,0.8452,0.3046,0.0134
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072,500.28,0.0001,0.6453,0,0.0004,0.0004,0.0002,9363,4.4289,0.7326,0.0067,2.1434,2.8301,0.0161,0.0819,0.0626,0.3031,59810,4.1397,0.0236,0.1565,0.6667,0.0037,0.0438,0.9635,1.0597,?
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0001,0.1657,3.2054,0,0.1293,2638.75,0,0.619,0,0.0001,0.0001,0,48452,0.9847,0.8039,1.4843,3.2443,0.9008,0.0005,0.0746,0.0009,0.4551,274277,0.9006,0.0009,0.1767,0.8125,0.0004,0.031,0.9936,1.3558,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872,10703.5,0,0.3149,0,0,0,0,76979,2.5054,0.5202,2.2389,2.2866,2.8746,0.0009,0.1326,0.0018,0.453,397738,1.8964,0.0019,0.1935,0.9769,0.0033,0.0609,1,1.3851,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0,0.3877,1.9366,0,0.1266,4195,0,0.6575,0,0,0,0,146997,3.2938,0.7144,3.5638,1.9536,3.8769,0.0008,0.1132,0.0011,1,1504771,3.2634,0.0021,0.0977,1,0.0001,0.0791,1,0.893,?
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127,260.439,0.0002,0.3841,0,0.0008,0.0008,0.0005,3830,1.5349,0.5615,1.329,2.5898,1.6051,0.0087,0.1431,0.0131,0.2413,22056,1.5705,0.0088,0.1736,0.6667,0.0023,0.0525,0.9772,1.3359,0.0002
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,3631,0,0.0107,0,0.0001,0.0001,0.0001,26131,0.604,0.0896,1.5106,2.3705,0.4858,0.0002,0.0485,0.0005,0.1579,153779,0.5862,0.0002,0.1699,0.3333,0.0002,0.0312,0.6755,0.9025,0
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189,462,0.0001,0.7828,0,0.0002,0.0002,0.0001,18800,2.6456,0.8617,0.7863,2.9669,2.1268,0.0089,0.1904,0.0231,0.4571,114078,2.4529,0.0363,0.1648,0.9818,0.0232,0.093,1,1.2632,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,0,0.2674,2.8797,0,0.161,12701.5,0,0.7391,0,0,0,0,86440,0.4517,0.8332,1.1309,2.5823,0.4602,0.0001,0.0321,0.0001,0.1349,472816,0.4591,0.0001,0.1828,0.7647,0.0001,0.0166,0.9382,1.0186,0
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0,0.1174,2.7421,0.0007,0.1443,159.823,0.0002,0.2147,0.0001,0.0015,0.0015,0.0009,2301,0.9145,0.5017,1.6927,3.1604,1.483,0.0085,0.1309,0.017,0.2275,13007,0.835,0.0126,0.1769,0.8197,0.0517,0.0547,0.933,1.4774,0.0005
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506,1037,0,0.6454,0,0.0001,0.0001,0.0001,29191,1.7134,0.8052,5.3427,3.0637,1.5489,0.0022,0.1498,0.0046,0.4587,224311,1.9812,0.0033,0.1301,0.9339,0.0007,0.0708,1,1.6923,?
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3389,1.2996,0,0.2283,697200,0,0.9466,0,0,0,0,817627,4.5069,0.9849,0.5414,1.3126,0.7756,0.0005,0.4058,0.0005,0.616,5651724,5.4081,0.0007,0.1447,1,0.0012,0.1552,1,0.0743,?
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0,0.1104,1.9804,0,0.0905,13311,0,0.2335,0,0,0,0,106410,2.144,0.4317,1.4155,1.9242,2.5059,0.001,0.0872,0.0021,0.1745,532922,2.2909,0.002,0.1997,0.4444,0,0.0379,0.7505,1.1437,?
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567,251627,0,0.9491,0,0,0,0,704970,21.5128,0.981,2.2213,1.2077,4.916,0.0119,0.2313,0.0119,0.5,3432388,27.8291,0.0083,0.2054,0.9996,0.0007,0.1029,1,1.2049,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0,0.1193,2.5871,0.0001,0.1227,1627.19,0,0.5882,0,0.0002,0.0002,0.0001,24093,1.806,0.7144,5.3935,3.0252,1.4777,0.0008,0.115,0.0028,0.2089,174822,1.2668,0.0017,0.1378,0.9,0.0028,0.0504,1,1.5797,?
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,0,0.4207,4.1321,0.0004,0.3197,1104.33,0,0.8995,0,0.0004,0.0004,0.0001,20926,2.1767,0.9762,29.2682,5.6986,0.9304,0.0054,0.4511,0.0056,0.5,784104,2.515,0.0022,0.0267,0.9423,0.0048,0.1419,1,2.3566,?
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,0,0.176,2.8639,0,0.1503,1116.67,0,0.6295,0,0.0001,0.0001,0.0001,30048,1.9083,0.75,4.8029,3.0021,1.6688,0.0061,0.1473,0.014,0.4716,223751,2.1965,0.0074,0.1343,0.968,0.0015,0.0784,1,1.6213,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0,0.1748,2.8998,0.0001,0.1474,2085.33,0,0.6042,0,0.0002,0.0002,0.0001,19546,2.1343,0.7409,4.8736,2.9941,1.8478,0.0114,0.1473,0.0226,0.4657,146946,2.445,0.0128,0.133,0.9744,0.0011,0.0786,1,1.6396,?
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0,0.1598,1.9969,0.0001,0.0773,662.7,0.0001,0.6884,0,0.0003,0.0003,0.0002,11527,5.0777,0.7341,0.0133,1.8631,2.7604,0.0114,0.0889,0.0464,0.3026,74136,4.7005,0.0146,0.1555,0.6667,0.0075,0.0474,0.9188,1.0586,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025,0.0008,0.2891,479.611,0,0.6682,0,0.001,0.001,0.0003,6952,1.8238,0.9045,17.8331,5.1711,0.8316,0.0091,0.1625,0.0097,0.2889,164704,2.197,0.0045,0.0422,0.9063,0.0088,0.0391,0.9999,2.2002,?
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,264.606,0.0003,0.3926,0.0001,0.0009,0.0009,0.0006,3611,3.1498,0.6173,1.1404,2.5751,2.7875,0.1203,0.1064,0.1557,0.2634,19862,4.4282,0.0746,0.1818,0.6667,0.0022,0.0438,0.9836,1.3734,?
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,0,0.3185,1.9619,0,0.1586,22368,0,0.8816,0,0,0,0,209283,13.1175,0.9699,2.2683,1.5274,4.2919,0.0158,0.3144,0.0158,0.5,1017418,17.232,0.011,0.2057,0.9989,0.0003,0.1182,0.9997,1.2868,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0,0.1312,2.6911,0,0.104,1442.67,0,0.53,0,0.0001,0.0001,0.0001,27583,2.3942,0.6626,4.6818,2.8329,1.9332,0.001,0.124,0.0035,0.2939,200818,1.7933,0.0022,0.1374,0.9412,0.0017,0.0665,0.9954,1.4884,?
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0,0.1923,3.0438,0.0003,0.1567,270.61,0.0001,0.5918,0,0.0007,0.0007,0.0003,5900,1.4309,0.8382,4.9468,3.269,1.2634,0.0078,0.1526,0.0181,0.434,41834,1.5064,0.01,0.141,0.957,0.0047,0.0675,1,1.5621,?
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0,0.0232,1.6893,0,0.0396,12350,0,0.6451,0,0,0,0,97480,1.3583,0.9413,0.012,5.5097,1.2051,0.0002,0.3343,0.0004,0.5,3356018,2.3366,0.0004,0.029,0.5,0.0007,0.2008,1,0.4928,?
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1470.7,0,0.1194,0,0.0002,0.0002,0.0001,17506,1.402,0.3617,1.9922,1.9164,2.6617,0.0177,0.047,0.0205,0.2371,98030,2.2324,0.0162,0.1786,0.625,0.0009,0.0307,0.9893,1.0929,?
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583,1491160,0,0.999,0,0,0,0,394950,8.9818,1,0.2206,4.5163,5.841,0.0055,0.2975,0.0101,1,9444694,8.7678,0.016,0.0418,1,0.0005,0.0659,1,0.5273,?
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1408,0.0023,0.0896,0.0001,0.0352,4205.29,0,0.4921,0,0.0004,0.0004,0.0002,8694,0.8492,0.6023,0.1567,4.8554,0.8254,0.0013,0.0148,0.002,1,269998,0.9566,0.0035,0.0322,1,0.0016,0.0123,1,0.6022,?
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0,0.1611,1.6395,0,0.2885,1163.83,0,0.1201,0,0.0001,0.0001,0.0001,30365,0.3477,0.3485,0.2122,2.2091,2.0692,0.0001,0.3042,0.0005,0.3924,128200,0.3718,0.011,0.2369,0.9,0.0057,0.1929,0.815,1.0452,0
