@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC

@DATA
normalized-ii-32e5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-8b4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-8b3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-32c4.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-haystacks-31.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-32d3.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-16e1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-frb40-19-4_ext.xml.mzn_AND_NODATA,1,0,0,0.021321,0,0.05,0.95,0
normalized-ii-8e2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-frb40-19-5_ext.xml.mzn_AND_NODATA,1,0,0,0.021313,0,0.05,0.95,0
normalized-fapp32-0550-8.xml.mzn_AND_NODATA,1,0.010766,0,0.815475,0,0.574888,0.425112,550
normalized-inithx-i-1-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-35.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-8d2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-45.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-7-8-fair.xml.mzn_AND_NODATA,1,0,0,0.911946,0,0.840634,0.159366,0
normalized-inithx-i-1-50.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-ii-8c2.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-53.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-8-7-fair.xml.mzn_AND_NODATA,1,0,0,0.912072,0,0.840899,0.159101,0
normalized-inithx-i-2-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jean-7.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jean-8.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jean-9.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-2-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-6-10-fair.xml.mzn_AND_NODATA,1,0,0,0.911947,0,0.840569,0.159431,0
normalized-inithx-i-1-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh16_ext.xml.mzn_AND_NODATA,1,0,0,0.190658,1,0.333333,0.666667,0
normalized-fischer-9-6-fair.xml.mzn_AND_NODATA,1,0,0,0.912009,0,0.84083,0.15917,0
normalized-inithx-i-3-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-3-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-201.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-205.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-2-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-3-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-1-52.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-220.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-3-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-2-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-209.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-301.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-3-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh301_ext.xml.mzn_AND_NODATA,1,0,0,0.181818,0,0.333333,0.666667,0
normalized-inithx-i-1-51.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-204.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-jnh-1.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-inithx-i-2-29.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-100-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-haystacks-32.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-100-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-inithx-i-3-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-100-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-7.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-inithx-i-2-28.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-105-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-fischer-7-9-fair.xml.mzn_AND_NODATA,1,0,0,0.912313,0,0.841259,0.158741,0
normalized-js-taillard-15-105-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-2.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-4.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-3.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-jnh-212.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-100-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-9.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-105-7.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-0.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-100-1.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-jnh-217.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-6.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-fischer-9-7-fair.xml.mzn_AND_NODATA,1,0,0,0.912613,0,0.84186,0.15814,0
normalized-js-taillard-15-105-5.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-15-95-8.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-haystacks-33.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-6-11-fair.xml.mzn_AND_NODATA,1,0,0,0.912192,0,0.840987,0.159013,0
normalized-js-taillard-20-100-0.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-100-1.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-100-4.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-100-2.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-fischer-8-8-fair.xml.mzn_AND_NODATA,1,0,0,0.912535,0,0.841689,0.158311,0
normalized-fischer-11-6-fair.xml.mzn_AND_NODATA,1,0,0,0.912998,0,0.842577,0.157423,0
normalized-fischer-10-7-fair.xml.mzn_AND_NODATA,1,0,0,0.913116,0,0.842751,0.157249,0
normalized-js-taillard-20-100-7.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-frb45-21-3-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.02064,16,0.045455,0.954545,0
normalized-js-taillard-20-105-0.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-frb45-21-4-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.020522,16,0.045455,0.954545,0
normalized-js-taillard-20-100-8.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-105-1.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-100-0.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-100-9.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-100-2.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-geo50-20-d4-75-33_ext.xml.mzn_AND_NODATA,1,0,0,0.023628,0,0.047619,0.952381,0
normalized-frb45-21-5-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.020383,15,0.045455,0.954545,0
normalized-geo50-20-d4-75-11_ext.xml.mzn_AND_NODATA,1,0,0,0.022758,0,0.047619,0.952381,0
normalized-js-taillard-20-100-3.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-105-2.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-105-4.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-100-7.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-105-5.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-100-9.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-105-1.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-105-3.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-105-6.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-100-5.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-fischer-7-10-fair.xml.mzn_AND_NODATA,1,0,0,0.912609,0,0.841763,0.158237,0
normalized-js-taillard-15-95-7.xml.mzn_AND_NODATA,1,0,0,0.680851,0,0.066667,0.933333,0
normalized-js-taillard-20-15-105-5.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-105-3.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-100-3.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-haystacks-34.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-frb45-21-2-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.020194,13,0.045455,0.954545,0
normalized-knights-100-25.xml.mzn_AND_NODATA,1,0,0,0.875,0,0.538462,0.461538,0
normalized-js-taillard-20-15-100-8.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-geo50-20-d4-75-13_ext.xml.mzn_AND_NODATA,1,0,0,0.022805,0,0.047619,0.952381,0
normalized-knights-10-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-knights-12-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-js-taillard-20-15-100-6.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-105-8.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-105-6.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-95-2.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-15-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-knights-20-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-knights-25-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-frb45-21-1-mgd_ext.xml.mzn_AND_NODATA,1,0,0,0.019764,12,0.045455,0.954545,0
normalized-js-taillard-20-15-105-9.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-100-1.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-25-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-knights-50-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-js-taillard-20-105-8.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-95-3.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-100-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-knights-80-25.xml.mzn_AND_NODATA,1,0,0,0.875,0,0.538462,0.461538,0
normalized-js-taillard-20-15-95-0.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-80-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-la03x3-590.xml.mzn_AND_NODATA,1,0,0,0.967742,0,1,0,0
normalized-js-taillard-20-15-95-8.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-105-7.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-95-1.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-100-6.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-15-105-7.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-50-25.xml.mzn_AND_NODATA,1,0,0,0.875,0,0.538462,0.461538,0
normalized-langford-2-17.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-95-5.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-langford-2-18.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-95-6.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-langford-2-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-knights-100-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-js-taillard-20-15-105-0.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-js-taillard-20-15-100-5.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-la04x2-572.xml.mzn_AND_NODATA,1,0,0,0.952381,0,1,0,0
normalized-la03x2-593.xml.mzn_AND_NODATA,1,0,0,0.952381,0,1,0,0
normalized-langford-2-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-2-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-knights-15-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-langford-3-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-9-8-fair.xml.mzn_AND_NODATA,1,0,0,0.913072,0,0.842644,0.157356,0
normalized-knights-12-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-langford-3-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-95-9.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-langford-2-21.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-3-18.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-95-7.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-knights-80-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-langford-2-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-2-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-knights-8-5.xml.mzn_AND_NODATA,1,0,0,0.785714,0,0.538462,0.461538,0
normalized-langford-3-16.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-3-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-geo50-20-d4-75-29_ext.xml.mzn_AND_NODATA,1,0,0,0.022932,0,0.047619,0.952381,0
normalized-js-taillard-20-15-100-4.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-fischer-8-9-fair.xml.mzn_AND_NODATA,1,0,0,0.9129,0,0.842309,0.157691,0
normalized-frb45-21-3_ext.xml.mzn_AND_NODATA,1,0,0,0.018945,0,0.045455,0.954545,0
normalized-langford-4-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-4-17.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-knights-50-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-js-taillard-20-15-95-4.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-langford-4-18.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-3-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-latinSquare-dg-10_all.xml.mzn_AND_NODATA,1,0,0,0,0,1,0,0
normalized-latinSquare-dg-12_all.xml.mzn_AND_NODATA,1,0,0,0,0,1,0,0
normalized-langford-3-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-105-2.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-latinSquare-dg-8_all.xml.mzn_AND_NODATA,1,0,0,0,0,1,0,0
normalized-langford-4-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-4-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-15-105-4.xml.mzn_AND_NODATA,1,0,0,0.677237,0,0.05,0.95,0
normalized-langford-4-21.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-knights-20-9.xml.mzn_AND_NODATA,1,0,0,0.8125,0,0.538462,0.461538,0
normalized-js-taillard-20-95-1.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-geo50-20-d4-75-20_ext.xml.mzn_AND_NODATA,1,0,0,0.022171,0,0.047619,0.952381,0
normalized-latinSquare-dg-11_all.xml.mzn_AND_NODATA,1,0,0,0,0,1,0,0
normalized-frb45-21-2_ext.xml.mzn_AND_NODATA,1,0,0,0.0188,0,0.045455,0.954545,0
normalized-js-taillard-20-95-7.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-langford-4-16.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-latinSquare-dg-9_all.xml.mzn_AND_NODATA,1,0,0,0,0,1,0,0
normalized-lei450-15a-08.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15a-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-3-21.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15a-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15a-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-4-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-3.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-frb45-21-4_ext.xml.mzn_AND_NODATA,1,0,0,0.018824,0,0.045455,0.954545,0
normalized-js-taillard-20-95-9.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-lei450-15b-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-105-9.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-lei450-15b-08.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15b-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15a-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15a-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-geo50-20-d4-75-38_ext.xml.mzn_AND_NODATA,1,0,0,0.022784,0,0.047619,0.952381,0
normalized-langford-4-40.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15c-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-5.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-haystacks-35.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-js-taillard-20-95-2.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-lei450-15c-08.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15b-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-6.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-lei450-15c-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15c-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15c-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15d-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-geo50-20-d4-75-14_ext.xml.mzn_AND_NODATA,1,0,0,0.02191,0,0.047619,0.952381,0
normalized-lei450-25a-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-3-13.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-0.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-langford-4-30.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,0,0,0.913591,0,0.84359,0.15641,0
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0,0,0.677419,0,0.05,0.95,0
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0,0,0.967742,0,1,0,0
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0,0,0.673267,0,0.081081,0.918919,0
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0,0,0.022598,0,0.047619,0.952381,0
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-langford-2-50.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,0,0,0.962963,0,1,0,0
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,0,0,0.967742,0,1,0,0
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0,0,0.022606,0,0.047619,0.952381,0
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0,0,0.01858,0,0.045455,0.954545,0
normalized-frb45-21-5_ext.xml.mzn_AND_NODATA,1,0,0,0.018809,0,0.045455,0.954545,0
normalized-magicSquare-16_glb.xml.mzn_AND_NODATA,1,0,0,0.971429,0,1,0,0
normalized-lei450-25b-22.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25b-24.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-magicSquare-17_glb.xml.mzn_AND_NODATA,1,0,0,0.972973,0,1,0,0
normalized-lei450-25a-24.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-lei450-25c-24.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0
normalized-magicSquare-10_glb.xml.mzn_AND_NODATA,1,0,0,0.956522,0,1,0,0
