@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,0.0003,0.1359,2.5999
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,0,0.1754,2.8706
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0,0.2152,2.9439
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,0,0.1711,2.9052
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,0,0.1692,2.7665
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0,0.1268,2.896
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,0,0.1096,2.3856
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.0001,0.3803,3.9087
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0,0.4833,4.1238
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0,0.0207,0.9795
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0001,0.2341,2.3213
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0,0.3368,4.0227
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1344,0.3727,1.267
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0,0.0097,0.9864
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0,0.4851,3.9449
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0,0.4832,4.1238
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,0.0002,0.1632,3.135
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,0,0.1883,2.9323
